magnitude,yod,coordinate,row,col,anthrome,prec_2001,prec_2002,prec_2003,prec_2004,prec_2005,prec_2006,prec_2007,prec_2008,prec_2009,prec_2010,prec_2011,prec_2012,prec_2013,pop_2001,pop_2002,pop_2003,pop_2004,pop_2005,pop_2006,pop_2007,pop_2008,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,Soil_Grid__bdod_mean,Soil_Grid__cec_mean,Soil_Grid__phh2o_mean,Soil_Grid__soc_mean,tmean_2001,tmean_2002,tmean_2003,tmean_2004,tmean_2005,tmean_2006,tmean_2007,tmean_2008,tmean_2009,tmean_2010,tmean_2011,tmean_2012,tmean_2013,label
288.6036377,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77076339697354,16.583053874757212]}",8090,30812,22,475,490,549,566,1082,673,793,846,683,780,457,391,641,1.083893538,1.052185059,1.085797071,1.1148386,1.132542372,1.198382497,1.28183651,1.19283998,1.025363088,1.131034613,1.218477607,0.779923558,0.834526658,153,228,68,77,36135,36179,33205,36127,36114,36127,36138,36097,36190,36173,36136,36196,36141,0
391.5344849,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11609196219261,16.8973087899566]}",8052,30853,25,558,530,607,614,1212,783,822,969,714,895,509,491,776,0.942873538,1.009551287,0.997996688,1.327643752,1.134823322,1.185578585,1.5694139,1.248513579,1.273283362,1.190782547,1.316043019,1.240430951,1.439518332,156,225,67,75,36098,36141,33159,36091,36081,36094,36103,36068,36169,36144,36102,36167,36106,0
223.5549622,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05779444497017,16.865366956782488]}",8056,30846,25,497,476,546,558,1102,709,757,873,650,819,460,441,706,4.102919579,3.649935722,4.061196804,2.626914263,3.840212584,4.229949951,3.092649937,4.289749146,4.68964386,5.193514824,6.045229435,7.572300434,6.82876873,161,243,69,72,36138,36183,33199,36133,36121,36134,36146,36108,36209,36183,36140,36206,36147,0
313.3916931,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70627730312512,16.620414819065637]}",8085,30804,25,448,469,522,533,1021,641,736,804,645,746,433,364,598,0.949096918,1.055968761,1.013817906,1.239816189,1.031894922,1.184817076,1.326667309,1.081215978,1.076188326,0.915011644,1.044525862,0.818072557,0.90007031,152,260,71,97,36111,36157,33185,36104,36093,36103,36116,36073,36167,36149,36109,36172,36118,0
389.9515991,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.542081389398,16.61401275463089]}",8086,30785,25,361,375,429,434,815,516,574,656,537,602,358,278,469,2.900815964,2.786607265,2.579586744,2.104499817,3.195751905,3.122435808,2.557006359,3.311779261,3.867283821,4.172960281,4.369319916,5.510204315,4.465251923,153,238,71,71,36134,36180,33212,36127,36118,36124,36136,36093,36182,36170,36127,36187,36139,0
315.5339355,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86614007967701,16.729994340375153]}",8072,30823,25,476,452,536,518,1012,619,689,795,615,720,429,372,595,1.43810606,1.468325019,1.451945066,1.774515986,1.837548852,1.704321623,1.822632074,1.522443891,1.526294351,1.460592508,1.524286509,1.182088375,1.369646192,156,223,71,83,36138,36186,33207,36133,36118,36132,36144,36103,36200,36179,36141,36203,36146,0
278.2273865,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85944317910635,16.756347075327184]}",8069,30823,25,501,464,543,547,1050,643,709,812,645,747,440,381,626,0.950506568,1.031055093,0.963642657,1.04219389,0.994259834,1.148937583,1.15380311,1.069390893,1.026966214,1.012418985,1.00013423,0.903840542,0.943019629,152,264,74,225,36137,36184,33206,36130,36118,36132,36143,36103,36201,36179,36139,36202,36144,0
251.3959045,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.05691473347584,16.560864752110668]}",8092,30726,32,312,354,367,436,746,518,532,596,575,570,379,239,420,1.175874829,1.410516739,1.367133975,1.548625827,1.209301353,1.375146389,1.554633856,1.378852606,1.422699213,1.247679234,1.175984383,1.188061237,1.312431335,150,331,73,54,36020,36062,33116,36011,36005,35992,36016,35964,36046,36047,35993,36052,36020,0
216.0110779,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77564028926237,16.612725521786157]}",8086,30813,22,405,416,472,463,891,552,634,711,555,643,381,319,517,0.832085371,0.900379062,0.844158232,1.266995549,1.024386168,1.136658192,1.362215638,1.189344645,1.597749591,1.253512502,1.154051661,0.830507457,0.952524543,153,215,69,72,36153,36199,33221,36145,36132,36146,36153,36115,36208,36188,36151,36212,36156,0
239.4845886,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.50246683619604,16.69935427011337]}",8076,30780,31,393,387,445,464,851,531,573,661,568,614,379,285,489,1.395754099,1.382313132,1.380798101,1.535989285,1.499088287,1.553432584,1.666422486,1.572295785,2.204089165,2.11169219,1.979106903,1.816806316,2.078913689,156,308,74,62,36112,36159,33195,36108,36100,36103,36119,36073,36164,36153,36104,36169,36120,0
451.7008057,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55106578881036,16.6346768615875]}",8083,30786,25,365,375,430,440,827,522,578,659,546,607,361,283,479,2.367086172,2.517912388,2.327490568,2.241592169,2.8360672,2.563284874,2.387527943,3.08185339,3.36512661,3.669946909,3.392485857,4.594718456,4.015590191,152,229,69,75,36123,36171,33202,36119,36108,36114,36126,36083,36172,36161,36117,36178,36131,0
258.7763367,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79969707224149,16.694782770169283]}",8076,30815,25,518,478,541,576,1092,667,759,809,695,781,458,391,658,0.952759981,0.986041069,1.111395478,1.214147568,1.203953743,1.282137632,1.336766839,1.107105851,1.255277276,1.068432689,1.058825731,0.900209248,0.930045962,151,234,68,101,36107,36152,33179,36100,36090,36103,36111,36072,36165,36146,36106,36170,36113,0
295.1658936,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81905972770909,16.826200009292094]}",8060,30818,25,453,436,523,504,976,602,645,781,584,710,421,363,577,2.082985163,1.991574287,2.353611469,1.702598572,2.274656296,2.185264826,2.194103003,3.524332523,4.367904663,5.424243927,4.187038898,4.947520733,5.356454849,161,225,70,79,36126,36172,33197,36121,36111,36121,36134,36091,36189,36170,36126,36191,36133,0
418.3758545,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7880971578374,16.638847757213814]}",8083,30814,25,393,409,464,455,883,554,629,714,547,643,373,318,518,1.51993227,1.534314632,1.544812202,1.768635154,1.800885439,2.019890547,2.485880613,1.910036922,1.778496504,1.302764773,1.370344758,1.166128874,1.426647186,154,205,69,86,36148,36197,33217,36141,36131,36141,36152,36112,36207,36187,36149,36210,36154,0
226.0248871,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5315824560822,16.64462594051015]}",8082,30783,25,378,378,448,441,829,519,564,665,550,601,365,276,470,3.681425571,4.132407188,4.178773403,4.959383488,5.507956982,4.571101189,3.185328007,5.53132391,5.908129692,6.470656872,5.4526968,6.457223892,7.192007065,153,217,71,80,36111,36158,33191,36107,36095,36102,36116,36069,36160,36149,36103,36166,36117,0
221.0270233,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85666137300555,16.847155780101552]}",8058,30822,32,471,439,534,509,984,604,639,782,592,705,422,366,580,1.061819553,1.047783375,1.126999259,1.060713768,1.214345455,1.084557772,1.163624287,1.299192548,1.229279399,1.207346916,0.871544719,0.64615643,0.672485173,158,312,74,65,36134,36181,33204,36132,36120,36130,36141,36101,36200,36179,36135,36202,36144,0
235.8654175,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7484408613328,16.747660376196137]}",8070,30809,25,444,428,497,501,948,586,644,733,593,686,410,339,557,2.523168564,2.358965635,2.256887674,2.655044794,2.438665867,2.323788881,2.94162035,2.407956123,2.209368229,2.234612226,1.830440283,1.68715167,1.727368116,156,244,71,102,36120,36171,33196,36117,36107,36116,36128,36086,36184,36163,36122,36186,36129,0
215.5285187,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67415122258306,16.900993893926657]}",8051,30800,25,508,488,548,601,1100,703,731,843,704,830,484,407,686,0.797281504,0.793824017,0.81959641,0.916454673,0.811983466,0.848825216,0.909081697,0.875855446,0.755764961,0.796858251,0.785616279,0.623575032,0.717466652,158,370,74,64,36084,36130,33163,36079,36072,36076,36093,36049,36145,36128,36080,36146,36093,0
207.3356934,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87023068579386,16.586189960948015]}",8089,30824,25,440,436,500,486,949,579,675,749,585,667,398,345,545,1.006946564,1.105494022,0.98970896,1.28874445,0.99473834,1.110352874,1.318070173,1.129891276,1.13910985,1.159413815,1.133375645,1.148723364,1.153319836,152,269,72,99,36171,36217,33232,36162,36148,36162,36168,36132,36227,36211,36172,36231,36174,0
482.6886902,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54625982921236,16.6169728782017]}",8085,30785,25,362,375,430,435,816,516,573,657,538,602,359,279,470,1.23187995,1.359478474,1.242863059,1.373992205,1.693701267,1.689319968,1.733576775,1.858302474,2.338615417,2.43819809,2.330838203,2.337036848,2.218966961,154,228,71,66,36131,36176,33206,36125,36116,36121,36134,36087,36180,36164,36125,36186,36137,0
423.2370605,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.58477916539528,16.883791287530062]}",8053,30790,31,486,471,521,591,1076,687,722,810,704,815,475,394,667,0.969764054,1.008838892,1.065889955,1.146200657,1.044505715,1.101477861,1.080563188,1.2688272,1.222836256,1.337402105,1.345502138,1.354015708,1.439155579,156,295,73,67,36096,36141,33176,36090,36085,36088,36107,36058,36154,36138,36091,36156,36105,0
240.5223236,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54163377228949,16.68697979584003]}",8077,30785,25,406,389,444,475,876,546,597,670,586,637,381,295,517,1.215759039,1.247914076,1.272067547,1.44123292,1.620228052,1.518592596,1.613220453,1.693429232,1.623883724,1.643175364,1.47477293,1.379761219,1.354934812,156,313,74,77,36115,36162,33197,36110,36100,36104,36122,36076,36170,36153,36109,36172,36123,0
350.5898132,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.58489155410676,16.809494536122113]}",8062,30790,32,424,428,451,529,960,623,671,727,636,731,421,349,602,0.845843196,0.868697941,0.910913706,1.020762682,0.936172307,1.043558955,1.060037374,1.120855331,1.040796161,1.09159255,1.067367792,0.960977674,1.02019906,153,358,75,67,36125,36173,33204,36120,36114,36116,36134,36087,36182,36165,36121,36186,36132,0
364.287384,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43813917320787,16.69059864865616]}",8077,30772,32,405,393,440,485,868,545,587,654,605,633,389,289,507,0.934087873,0.952337265,1.005472422,1.274801016,1.052266717,1.138190269,1.20777154,1.214724302,1.166885257,1.287621379,1.153552294,1.221402645,1.170986652,153,366,75,55,36093,36140,33178,36088,36081,36082,36099,36050,36141,36132,36086,36147,36100,0
646.1291504,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.50800951680658,16.58588435832551]}",8089,30780,25,349,371,420,422,785,498,553,642,525,579,353,265,444,1.149855375,1.215670466,1.203451872,1.460785389,1.283909202,1.464300632,1.621898532,1.448320031,1.491500735,1.43939054,1.37801373,1.306118846,1.487641335,151,252,71,82,36133,36179,33211,36125,36117,36122,36133,36089,36177,36168,36125,36183,36138,0
382.6105652,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5322967506673,16.571083696014256]}",8091,30783,25,355,374,421,431,797,503,566,642,534,584,353,269,454,1.265526414,1.203569174,1.256602526,1.382632136,1.364925623,1.411172748,1.540865541,1.503347874,1.566773057,1.50066781,1.480161548,1.442692757,1.572868466,152,284,71,80,36145,36191,33222,36139,36130,36134,36145,36101,36191,36182,36138,36197,36150,0
313.5288086,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54369237091568,16.669944824547375]}",8079,30785,25,406,391,457,477,881,549,597,684,591,637,384,295,515,2.412889957,2.346607208,2.447000742,2.531873465,3.525060415,3.134134293,2.540156126,3.154983044,2.819189787,2.968606472,2.913218498,2.504703045,2.677512169,157,300,74,80,36110,36155,33188,36102,36095,36100,36113,36068,36159,36146,36104,36166,36115,0
512.5218506,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.990677962735,16.97804114411536]}",8042,30838,25,526,470,541,571,1096,700,725,846,666,820,472,441,715,1.135657072,1.205782175,1.20151031,1.158458948,1.362645268,1.40947926,1.346067429,1.240402699,1.408591509,1.186277986,1.287626505,0.938143075,0.970309615,162,308,74,59,36145,36187,33208,36139,36132,36142,36155,36114,36216,36193,36145,36213,36155,0
354.6356812,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54896335680127,16.615513468647293]}",8086,30785,25,361,375,429,434,815,516,574,656,537,602,358,278,469,1.23187995,1.359478474,1.242863059,1.373992205,1.693701267,1.689319968,1.733576775,1.858302474,2.338615417,2.43819809,2.330838203,2.337036848,2.218966961,154,228,71,66,36134,36180,33212,36127,36118,36124,36136,36093,36182,36170,36127,36187,36139,0
205.1672974,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.35114052698091,16.64752334204603]}",8082,30762,32,411,432,474,520,932,602,652,715,652,696,433,312,536,1.075307131,1.115157604,1.07665813,1.245644689,1.164093494,1.278023481,1.309416413,1.279367447,1.20154953,1.136573195,1.148506641,1.065381765,1.279417157,153,330,73,68,36055,36099,33142,36048,36042,36040,36057,36008,36097,36088,36043,36101,36060,0
530.8289795,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49017897692106,16.584368370943725]}",8089,30778,25,341,370,419,416,774,494,542,634,517,573,348,261,435,1.184283972,1.315719128,1.290921092,1.499570966,1.338449955,1.502323389,1.56808424,1.392109752,1.489045143,1.288244843,1.339095354,1.356985211,1.658769965,151,247,71,78,36124,36170,33203,36121,36109,36112,36127,36079,36170,36160,36116,36176,36130,0
321.6124573,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63426510431721,16.5323100306244]}",8096,30796,25,399,406,461,475,889,553,640,707,586,637,382,305,515,0.94022429,0.950061023,0.934240103,1.169997334,0.986976683,1.032973528,1.156417251,1.038525462,0.977112889,0.922972739,1.004363418,0.957291424,1.019390702,154,242,71,70,36158,36203,33230,36152,36139,36150,36159,36116,36207,36194,36153,36214,36163,0
344.4222412,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54791960103262,16.67485213799279]}",8079,30785,25,406,391,457,477,881,549,597,684,591,637,384,295,515,1.245201111,1.234348536,1.266115665,1.495274782,1.93327105,1.802140832,1.881740808,2.074781895,2.055524826,2.01468873,1.903538942,1.928042531,1.710782409,158,301,74,72,36110,36155,33188,36102,36095,36100,36113,36068,36159,36146,36104,36166,36115,0
312.9367065,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68781092490639,16.735335378665976]}",8071,30802,25,439,431,498,506,951,589,646,738,599,689,411,337,557,1.179648995,1.199370503,1.311395645,1.746680021,1.471163988,1.278203249,1.425816059,1.352883101,1.424432039,1.418990612,1.284203172,1.211705446,1.135810733,156,251,72,63,36114,36160,33191,36108,36099,36107,36119,36076,36172,36153,36111,36174,36123,0
201.9928741,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6110490171762,16.679397342602]}",8078,30793,25,436,432,491,521,964,605,669,751,635,706,416,337,578,0.966766417,1.093749285,1.154609323,1.229836464,1.123040915,1.213773251,1.462559938,1.22750926,1.243588567,1.51215148,1.520357132,1.425025463,1.487168789,156,248,72,75,36103,36152,33183,36099,36091,36096,36110,36065,36157,36144,36099,36165,36113,0
224.330368,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08567771653799,16.956636190371785]}",8045,30850,25,658,587,691,706,1388,885,921,1075,819,1035,586,563,898,0.779199004,0.865862846,0.832983732,0.988904417,0.958434403,0.889919221,1.12829721,0.979536891,0.914408565,1.060168266,2.446708202,3.365074635,2.915121555,155,285,67,87,36027,36073,33096,36022,36012,36025,36038,35997,36096,36077,36031,36099,36036,0
255.2076111,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86480609019891,16.843870319324058]}",8058,30823,25,471,436,534,506,982,601,637,783,589,702,421,365,580,1.018576145,1.033334732,1.140058279,1.03629899,1.245910406,1.094686508,1.132686734,1.202058315,1.179132819,1.298351049,0.942796767,0.641503096,0.73756218,157,348,76,60,36138,36186,33209,36134,36125,36135,36149,36107,36204,36183,36139,36205,36148,0
321.5292664,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07024283773069,16.859157100255242]}",8056,30848,25,498,475,546,559,1105,710,764,871,652,824,462,447,711,2.082308769,2.047687531,2.242714643,1.692240477,1.947057247,1.976399899,1.833953619,2.360824823,2.559164524,2.365462542,2.510505199,2.333258867,2.619367123,161,260,70,65,36144,36189,33204,36137,36125,36139,36147,36112,36213,36188,36147,36213,36150,0
260.842865,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57218242500728,16.669794091704127]}",8079,30788,25,446,437,497,530,974,613,674,754,654,714,425,336,583,0.878950655,0.918729544,0.916047931,1.092300653,1.286710858,1.224155545,1.409706473,1.203662276,1.121439219,1.190113425,1.067577243,0.770880222,0.856782377,157,349,75,85,36099,36144,33178,36092,36083,36090,36104,36057,36148,36136,36095,36155,36105,0
202.2043762,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.47351869413261,16.703673584611256]}",8075,30776,32,436,434,478,530,953,609,652,731,657,704,423,320,567,0.806024015,0.876753926,0.853247881,0.94547236,0.867804885,0.860870659,0.956208706,0.873442054,0.925130308,0.912488699,0.838112533,0.582310915,0.675400496,154,377,74,61,36092,36139,33175,36086,36079,36081,36097,36048,36141,36129,36081,36145,36099,0
387.9046021,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64848167566525,16.542810196667435]}",8094,30797,25,376,388,436,450,849,528,611,675,553,608,361,294,494,0.892587125,0.959980369,0.957581103,1.216671109,1.004835367,1.08537364,1.247766256,1.060284734,1.049576998,1.030522943,0.988185763,0.896117508,0.999787152,154,203,71,72,36165,36209,33235,36157,36145,36153,36163,36124,36213,36198,36163,36219,36170,0
341.497467,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8817397437351,15.975130773685839]}",8162,30825,22,442,476,454,500,929,539,785,716,662,681,407,375,547,0.930045545,1.125917077,0.940303802,1.434350014,1.118420362,1.024797678,1.201775432,0.969914794,1.037955642,0.960828125,1.140723586,0.978791475,1.064951897,156,220,72,68,36171,36201,33228,36151,36128,36157,36151,36125,36203,36195,36171,36220,36174,1
314.3645935,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63898307688757,16.77834706585916]}",8066,30796,31,495,489,535,596,1101,702,763,838,718,826,474,394,677,0.973878741,0.95456332,0.907086074,1.061068058,0.964914978,1.136408329,1.160159469,1.234410524,1.23810041,1.072245002,1.224745512,1.087720394,1.285903931,156,317,73,62,36085,36131,33163,36081,36072,36077,36093,36046,36142,36125,36082,36145,36093,0
387.6193848,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51579675891213,16.914983713322787]}",8050,30781,31,388,387,417,486,862,563,576,656,581,662,394,316,543,0.905831516,0.850092471,0.900724888,1.117434978,1.030208111,1.025607705,1.133350968,1.162740707,1.148640275,1.182939053,1.209226012,1.09887135,1.138911605,158,344,75,64,36148,36196,33230,36143,36141,36141,36159,36111,36208,36192,36142,36208,36156,0
220.5940399,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68224824112814,16.90634847894956]}",8051,30801,25,494,473,543,582,1066,676,701,820,681,797,468,390,658,0.750712752,0.803400397,0.817338169,0.814351916,0.843382776,0.862926245,0.947074175,0.878502011,0.859528005,0.804580569,0.850803792,0.75014472,0.853377938,157,352,74,64,36086,36135,33165,36083,36076,36081,36099,36052,36151,36130,36084,36150,36097,0
271.2203369,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51544782873889,16.634161453170734]}",8083,30781,25,381,390,461,449,839,526,570,679,554,610,375,280,471,1.230027676,1.471235514,1.36430347,1.740543365,1.792482138,1.728022695,1.886910319,1.896205902,1.752179265,1.622529268,1.605983377,1.344106436,1.278376222,155,264,74,76,36114,36158,33193,36108,36097,36101,36117,36071,36162,36150,36104,36167,36119,0
264.7799377,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.56372863836656,16.546349003419007]}",8094,30787,25,361,374,419,433,803,502,572,636,539,587,351,271,463,1.022559404,1.014422417,1.001076818,1.23413682,1.105429292,1.210250497,1.350081801,1.291025281,1.257911205,1.201509953,1.265177727,1.125081539,1.15840888,155,232,74,71,36159,36203,33232,36151,36141,36147,36158,36116,36205,36194,36152,36212,36163,0
398.3597717,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07774688406094,16.938788632136287]}",8047,30849,25,595,552,629,666,1306,851,892,1023,778,985,547,536,862,0.79530555,0.884622216,0.790251732,1.008769751,0.951685071,0.972456574,0.980654716,0.923711896,0.79889673,0.836396217,0.981340289,0.793717146,1.295045853,153,230,66,91,36099,36143,33165,36092,36082,36094,36106,36069,36171,36146,36101,36167,36107,0
363.4606018,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5323552830668,16.654074516309592]}",8081,30783,25,391,384,458,453,848,526,573,677,562,613,373,280,480,7.236540318,8.56940937,8.433991432,6.334442139,14.95152473,11.9018364,7.870009422,12.59080124,12.66795063,15.6964016,14.64814377,22.60475922,25.66967201,154,232,71,68,36111,36156,33191,36104,36094,36101,36114,36069,36159,36149,36103,36165,36115,0
350.5624695,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68174689981267,16.755813675130717]}",8069,30801,25,407,417,479,482,904,570,621,713,566,668,399,325,532,2.929860115,2.728903294,3.003390551,2.458525181,3.199777126,2.965389967,2.401459217,3.187598228,3.250826836,2.752514601,3.444890738,3.222003937,3.291647434,158,315,75,63,36118,36167,33195,36116,36103,36112,36126,36083,36178,36161,36117,36179,36127,0
308.0297546,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.19796148187257,16.802078430454095]}",8063,30743,32,391,418,434,524,892,605,596,676,662,679,432,298,529,0.982595265,0.952869952,0.952388406,1.088424087,0.917554617,0.989714801,1.07540834,1.022287607,0.8993783,0.905549169,0.993372321,0.838881135,0.93045181,154,308,73,60,36068,36110,33157,36059,36056,36047,36070,36019,36106,36099,36050,36110,36068,0
321.8407593,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62684620583423,16.742192936564635]}",8070,30795,25,451,466,491,555,1021,660,725,786,671,773,442,372,634,2.534770012,2.542492151,2.60136199,2.416034937,2.560945511,2.712534904,2.311475039,2.808397293,2.819206953,3.375160217,3.228241444,3.576372623,3.002656698,157,289,72,70,36105,36150,33182,36099,36090,36096,36112,36068,36161,36144,36101,36163,36112,0
392.0587158,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5434165221924,16.61258726958284]}",8086,30785,25,361,375,429,434,815,516,574,656,537,602,358,278,469,2.900815964,2.786607265,2.579586744,2.104499817,3.195751905,3.122435808,2.557006359,3.311779261,3.867283821,4.172960281,4.369319916,5.510204315,4.465251923,153,238,71,71,36134,36180,33212,36127,36118,36124,36136,36093,36182,36170,36127,36187,36139,0
417.007782,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99597403722309,17.616593455022503]}",7965,30839,25,557,557,616,660,1184,851,729,979,727,1028,610,583,892,1.535598278,1.610538006,1.608648539,1.743441105,1.815739751,1.771066666,1.674165606,1.717625499,1.724052191,1.667438388,1.414989352,3.712218285,3.553830147,161,316,69,58,36014,36046,33081,36010,36015,36020,36047,35990,36104,36088,36012,36092,36035,0
256.5507202,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71789024838976,16.527909652127512]}",8096,30806,25,508,506,563,593,1130,692,831,862,732,804,475,399,666,1.14215827,1.244930863,1.26157856,1.392573357,1.279895067,1.39852035,1.41108489,1.24317348,1.379906416,1.334450841,1.134747744,1.023240805,1.099561691,154,246,69,118,36119,36163,33190,36111,36097,36109,36118,36080,36168,36152,36118,36175,36125,1
511.8064575,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.48794446240478,16.594170697378583]}",8088,30778,25,346,372,423,422,778,498,545,645,522,577,353,263,440,1.289975524,1.389127254,1.366853952,1.680613637,1.455096006,1.608607054,1.813004375,1.653923392,1.99351871,1.603309631,1.65896666,1.535867453,2.552037716,151,226,70,70,36123,36168,33201,36116,36107,36111,36126,36079,36168,36158,36115,36175,36127,0
488.2042847,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.03312442611734,16.689155750341396]}",8077,30723,32,374,401,402,521,887,606,600,638,682,650,437,278,506,1.32571888,1.254542947,1.374444485,1.119134665,1.361329079,1.345148563,1.429199696,1.804974079,1.947883368,1.911521077,1.90470016,1.68616426,1.745677114,151,344,73,60,36029,36071,33124,36019,36017,36000,36027,35974,36058,36053,36003,36062,36028,0
229.8613586,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78726854111287,16.712101722179202]}",8074,30814,25,446,422,484,490,933,570,639,706,586,667,398,337,550,1.343495965,1.527597666,1.215066314,1.689957142,1.451981664,1.489063263,1.634340644,1.421970367,1.616410732,1.278455496,1.358455062,1.046629667,1.108038545,155,252,72,90,36132,36181,33205,36128,36118,36128,36138,36099,36194,36174,36134,36196,36140,0
244.8650665,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79266734372607,16.771807393975273]}",8067,30815,25,424,416,480,482,923,572,630,723,564,672,398,339,549,0.989276588,1.104352713,1.063062072,1.21758616,1.102263331,1.159351587,1.2073493,1.185026884,1.219670177,1.15578568,1.63663888,1.380079389,1.667985439,153,257,72,165,36142,36190,33215,36137,36130,36138,36150,36109,36205,36186,36142,36206,36150,0
225.8266144,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65520873096018,16.71418592475112]}",8074,30798,25,470,473,526,566,1047,657,730,806,677,765,454,371,630,1.0341295,1.184682488,1.068319917,1.615343332,1.175325394,1.087212324,1.27236414,1.0307585,1.04009223,1.021526694,1.090174198,1.176373482,1.272518635,155,229,70,85,36097,36145,33177,36093,36082,36090,36104,36061,36154,36137,36095,36158,36105,0
364.6295471,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32832197928907,16.705955314808037]}",8075,30759,32,374,379,416,467,823,532,561,620,584,610,388,274,477,2.716144562,2.610291958,2.912176132,2.166565418,3.240283489,2.988475323,2.449396372,3.296047211,3.420709133,3.249286175,4.083079815,3.906418324,4.03406477,154,315,73,62,36091,36135,33177,36081,36076,36073,36093,36043,36132,36123,36075,36138,36093,0
311.8613892,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75513320884839,16.656439990258896]}",8081,30810,25,436,436,513,494,965,595,670,767,593,694,405,342,553,0.839576125,0.865026355,0.926780522,1.173256636,0.991005421,1.093809009,1.219608307,1.065409064,1.042124629,0.947659552,0.949671984,0.874637663,0.975509942,152,221,68,92,36106,36151,33180,36101,36087,36100,36110,36070,36163,36145,36107,36167,36113,0
279.1109924,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.660505763127,16.553086209296964]}",8093,30799,25,393,409,446,479,901,568,664,707,590,656,381,319,537,0.956211209,1.000626564,1.08631134,1.230951548,0.999446034,1.14669168,1.27093029,1.165921926,1.117236257,1.011825323,1.052066445,0.868319392,1.052027702,153,213,71,82,36161,36205,33232,36153,36139,36152,36160,36119,36210,36196,36155,36216,36165,0
